4502547873-20,MS - MM-AP STARTING INVOICE PROCESSING,20170720 08:48:32,USER 173,,
4502469078-20,MS - MM-AP STARTING INVOICE PROCESSING,20170202 14:46:29,USER 71,,
4502530802-20,MS - MM-AP STARTING INVOICE PROCESSING,20170519 03:38:05,USER 120,,
4502616479-10,PB - MM-DOC AUTOPOSTED,20171124 06:50:59,USER 209,,
4502601977-20,G1 - AP-AGENT WAITING FOR G/R,20171029 04:18:50,E-USER,,
4502598746-30,MS - MM-AP STARTING INVOICE PROCESSING,20171019 13:29:50,USER 65,,
4502537477-10,MA - MM-DOCUMENT PARKED,20170609 07:37:53,USER 209,,
4502596049-10,G4 - AP-AGENT WAITING FOR G/R (AUTO),20180111 16:38:15,USER 209,,
4502621638-40,MP - MM-DOCUMENT POSTED AND COMPLETE,20171202 02:00:46,USER 72,,
4502530802-20,MS - MM-AP STARTING INVOICE PROCESSING,20170602 16:05:09,USER 92,,
4502531762-40,MP - MM-DOCUMENT POSTED AND COMPLETE,20170520 12:25:39,USER 118,,
4502478308-170,AI - APPROVAL IN PROGRESS,20170222 13:03:05,USER 11,,
4502634907-50,MA - MM-DOCUMENT PARKED,20180124 07:30:48,USER 288,,
4502462360-10,G4 - AP-AGENT WAITING FOR G/R (AUTO),20170301 07:56:44,USER 209,,
4502535513-10,G4 - AP-AGENT WAITING FOR G/R (AUTO),20170615 07:59:52,USER 209,,
4502601365-10,U1 - AUTOPOST STOPPED: PURREQ. MISSING,20171018 08:38:05,USER 209,,
4502486664-40,MS - MM-AP STARTING INVOICE PROCESSING,20170315 14:02:38,USER 92,,
4502634907-50,MP - MM-DOCUMENT POSTED AND COMPLETE,20180426 07:48:45,USER 288,,
4502485643-20,MS - MM-AP STARTING INVOICE PROCESSING,20170304 04:25:00,USER 88,,
4502508120-20,MS - MM-AP STARTING INVOICE PROCESSING,20170418 14:48:09,USER 104,,
4502560255-20,MS - MM-AP STARTING INVOICE PROCESSING,20170719 13:29:45,USER 92,,
4502516534-40,MP - MM-DOCUMENT POSTED AND COMPLETE,20170427 08:47:57,USER 114,,
4502555254-70,X3 - AP-AGENT STARTED INQUIRY / INFOFLOW,20170722 12:45:06,USER 65,,
4502616412-20,MS - MM-AP STARTING INVOICE PROCESSING,20171206 10:04:09,USER 71,,
4502578068-30,MS - MM-AP STARTING INVOICE PROCESSING,20180628 09:24:45,USER 65,,
4502498434-10,G4 - AP-AGENT WAITING FOR G/R (AUTO),20170318 11:51:30,USER 209,,
4502558859-220,MR - AP-AGENT(S) AFTER PURCHASING,20170816 06:21:54,USER 91,,
4502481114-30,SM - SENT TO MM BY AP-AGENT,20180103 05:46:25,USER 113,,
4502472835-10,G4 - AP-AGENT WAITING FOR G/R (AUTO),20170505 07:21:09,USER 209,,
4502543444-10,MA - MM-DOCUMENT PARKED,20170621 07:51:27,USER 209,,
4502478380-10,G1 - AP-AGENT WAITING FOR G/R,20170526 11:32:54,USER 209,,
4502462144-30,MS - MM-AP STARTING INVOICE PROCESSING,20170118 06:22:51,USER 108,,
4502538531-20,G1 - AP-AGENT WAITING FOR G/R,20170613 04:01:22,E-USER,,
4502534093-170,AP - APPROVER APPROVED INVOICE,20170608 08:07:40,USER 225,,
4502634907-80,DS - DEADLINE REMINDER SENT,20180710 09:37:18,USER 498,,
4502636496-40,MS - MM-AP STARTING INVOICE PROCESSING,20180108 05:37:27,USER 91,,
4502634907-80,P8 - MM REVIEW/APPROVAL NEEDED,20181127 07:33:22,USER 288,,
4502539587-10,PB - MM-DOC AUTOPOSTED,20170617 06:29:48,USER 209,,
4502574748-80,SB - MM DOC SYSTEM POSTED AFTER APPROVAL,20181029 08:17:13,USER 514,,
4502511635-30,MS - MM-AP STARTING INVOICE PROCESSING,20170530 09:26:29,USER 117,,
4502521867-60,X3 - AP-AGENT STARTED INQUIRY / INFOFLOW,20170505 10:58:54,USER 91,,
4502622099-10,G4 - AP-AGENT WAITING FOR G/R (AUTO),20171213 06:20:18,USER 209,,
4502590677-40,MP - MM-DOCUMENT POSTED AND COMPLETE,20171013 07:05:35,USER 114,,
4502539415-10,IP - WF TRIGGERED FROM IDOC - NO MM-DOC,20170704 05:38:09,USER 209,,
4502517800-20,MS - MM-AP STARTING INVOICE PROCESSING,20170430 13:17:11,USER 89,,
4502612394-10,IP - WF TRIGGERED FROM IDOC - NO MM-DOC,20171213 04:53:41,USER 209,,
4502633318-40,P8 - MM REVIEW/APPROVAL NEEDED,20180619 14:01:19,USER 515,,
4502546140-90,MS - MM-AP STARTING INVOICE PROCESSING,20170624 16:15:33,USER 118,,
4502539822-100,GO - CHECKER CANCELLED: OTHERS,20170613 06:43:21,USER 311,,
4502600315-20,MS - MM-AP STARTING INVOICE PROCESSING,20171020 09:10:33,USER 91,,
4502496973-20,PB - MM-DOC AUTOPOSTED,20170318 04:13:58,USER 209,,
4502472337-20,MS - MM-AP STARTING INVOICE PROCESSING,20170211 15:48:02,USER 68,,
4502548649-20,G1 - AP-AGENT WAITING FOR G/R,20170627 04:00:56,E-USER,,
4502525107-20,MS - MM-AP STARTING INVOICE PROCESSING,20170526 12:01:00,USER 86,,
4502596970-10,G4 - AP-AGENT WAITING FOR G/R (AUTO),20171122 02:53:36,USER 209,,
4502597701-30,MP - MM-DOCUMENT POSTED AND COMPLETE,20171014 03:08:10,USER 93,,
4502589701-10,IP - WF TRIGGERED FROM IDOC - NO MM-DOC,20170929 07:40:20,USER 209,,
4502570655-20,G1 - AP-AGENT WAITING FOR G/R,20170930 04:04:15,USER 209,,
4502492087-20,MS - MM-AP STARTING INVOICE PROCESSING,20170803 13:55:58,USER 81,,
4502501165-40,MA - MM-DOCUMENT PARKED,20170422 16:59:13,USER 107,,
4502484198-110,S6 - MM-PERSON: REVIEWED / CHECKED,20170315 15:54:25,USER 12,,
4502574658-30,MS - MM-AP STARTING INVOICE PROCESSING,20170901 08:01:32,USER 72,,
4502539663-20,G1 - AP-AGENT WAITING FOR G/R,20170608 04:00:23,E-USER,,
4502539961-50,IC - IN PROGRESS BY CHECKER(S),20170609 06:34:47,USER 464,,
4502585650-10,IP - WF TRIGGERED FROM IDOC - NO MM-DOC,20171003 06:05:37,USER 209,,
4502503333-20,MS - MM-AP STARTING INVOICE PROCESSING,20170913 07:33:58,USER 93,,
4502590680-20,MS - MM-AP STARTING INVOICE PROCESSING,20171004 12:57:42,USER 93,,
4502469193-20,G1 - AP-AGENT WAITING FOR G/R,20170128 04:02:25,E-USER,,
4502478491-10,G1 - AP-AGENT WAITING FOR G/R,20170215 09:58:40,USER 209,,
4502557888-20,G1 - AP-AGENT WAITING FOR G/R,20170731 04:00:39,E-USER,,
4502575364-40,MP - MM-DOCUMENT POSTED AND COMPLETE,20171017 14:16:38,USER 65,,
4502574748-80,SB - MM DOC SYSTEM POSTED AFTER APPROVAL,20181227 07:54:24,USER 514,,
4502471373-100,MS - MM-AP STARTING INVOICE PROCESSING,20170206 07:15:40,USER 79,,
4502604056-70,MS - MM-AP STARTING INVOICE PROCESSING,20171106 10:29:52,USER 84,,
4502560703-10,G4 - AP-AGENT WAITING FOR G/R (AUTO),20170803 16:52:18,USER 209,,
4502493300-10,G4 - AP-AGENT WAITING FOR G/R (AUTO),20170308 08:19:42,USER 209,,
4502607693-10,IP - WF TRIGGERED FROM IDOC - NO MM-DOC,20171107 16:52:12,USER 209,,
4502484140-20,MS - MM-AP STARTING INVOICE PROCESSING,20170228 15:19:20,USER 117,,
4502551913-40,MP - MM-DOCUMENT POSTED AND COMPLETE,20170710 07:38:13,USER 72,,
4502629531-30,MS - MM-AP STARTING INVOICE PROCESSING,20180117 08:20:06,USER 91,,
4502510479-70,MS - MM-AP STARTING INVOICE PROCESSING,20170417 09:19:45,USER 72,,
4502567711-40,MS - MM-AP STARTING INVOICE PROCESSING,20180214 09:59:39,USER 110,,
4502580746-10,G4 - AP-AGENT WAITING FOR G/R (AUTO),20170912 07:46:01,USER 209,,
4502633416-20,PB - MM-DOC AUTOPOSTED,20180111 04:02:25,USER 209,,
4502634907-50,MA - MM-DOCUMENT PARKED,20181016 10:05:10,USER 417,,
4502493132-30,MS - MM-AP STARTING INVOICE PROCESSING,20170314 13:38:23,USER 92,,
4502567631-30,MA - MM-DOCUMENT PARKED,20170809 09:33:19,USER 114,,
4502608686-20,MS - MM-AP STARTING INVOICE PROCESSING,20171125 10:15:37,USER 107,,
4502460892-10,G4 - AP-AGENT WAITING FOR G/R (AUTO),20170106 07:53:39,USER 209,,
4502548649-20,MS - MM-AP STARTING INVOICE PROCESSING,20170704 17:13:47,USER 91,,
4502462358-60,MS - MM-AP STARTING INVOICE PROCESSING,20170118 06:31:37,USER 108,,
4502544026-10,G4 - AP-AGENT WAITING FOR G/R (AUTO),20170621 07:51:25,USER 209,,
4502482825-10,IP - WF TRIGGERED FROM IDOC - NO MM-DOC,20170816 07:15:40,USER 209,,
4502600315-20,G1 - AP-AGENT WAITING FOR G/R,20171019 04:01:03,E-USER,,
4502498434-10,G4 - AP-AGENT WAITING FOR G/R (AUTO),20170325 06:21:13,USER 209,,
4502472337-30,MP - MM-DOCUMENT POSTED AND COMPLETE,20170211 15:49:11,USER 68,,
4502482017-30,MS - MM-AP STARTING INVOICE PROCESSING,20170316 07:02:00,USER 95,,
4502462805-70,IC - IN PROGRESS BY CHECKER(S),20171205 15:57:49,USER 447,,
4502497334-10,G4 - AP-AGENT WAITING FOR G/R (AUTO),20170318 11:51:26,USER 209,,
4502591111-70,S6 - MM-PERSON: REVIEWED / CHECKED,20171023 17:15:16,USER 433,,
4502529330-20,G1 - AP-AGENT WAITING FOR G/R,20170518 04:00:05,E-USER,,
4502506091-20,FA - FI-AP STARTING INVOICE PROCESSING,20170329 15:17:07,USER 91,,
4502517115-70,X3 - AP-AGENT STARTED INQUIRY / INFOFLOW,20170502 15:17:31,USER 65,,
4502613891-10,IP - WF TRIGGERED FROM IDOC - NO MM-DOC,20171227 07:29:30,USER 209,,
4502481114-30,SM - SENT TO MM BY AP-AGENT,20171128 07:37:13,USER 70,,
4502516357-50,MS - MM-AP STARTING INVOICE PROCESSING,20170503 06:43:20,USER 104,,
4502613891-10,U5 - AUTOPOST STOPPED: FO SETTINGS,20171204 07:23:58,USER 209,,
4502519152-40,MA - MM-DOCUMENT PARKED,20170504 16:57:02,USER 91,,
4502600315-30,MS - MM-AP STARTING INVOICE PROCESSING,20171020 09:30:58,USER 72,,
4502598016-10,G4 - AP-AGENT WAITING FOR G/R (AUTO),20171012 07:45:12,USER 209,,
4502601282-10,PB - MM-DOC AUTOPOSTED,20171024 08:09:17,USER 209,,
4502520130-70,MS - MM-AP STARTING INVOICE PROCESSING,20170524 08:41:56,USER 114,,
4502600315-30,MP - MM-DOCUMENT POSTED AND COMPLETE,20171021 06:15:29,USER 107,,
4502508120-20,MS - MM-AP STARTING INVOICE PROCESSING,20170418 14:51:58,USER 104,,
4502597400-90,P6 - G/R MISSING - SENT TO PURCHASING,20171017 07:16:50,USER 72,,
4502634907-50,MA - MM-DOCUMENT PARKED,20180907 12:39:20,USER 288,,
4502597512-90,AI - APPROVAL IN PROGRESS,20171102 13:16:00,USER 24,,
4502604053-40,MS - MM-AP STARTING INVOICE PROCESSING,20171104 06:50:53,USER 91,,
4502493132-30,MS - MM-AP STARTING INVOICE PROCESSING,20170320 12:22:39,USER 123,,
4502478308-70,S6 - MM-PERSON: REVIEWED / CHECKED,20170315 15:50:25,USER 12,,
4502518455-20,MS - MM-AP STARTING INVOICE PROCESSING,20170510 15:05:12,USER 107,,
4502596939-10,G4 - AP-AGENT WAITING FOR G/R (AUTO),20171009 08:39:10,USER 209,,
4502509298-20,MS - MM-AP STARTING INVOICE PROCESSING,20170505 16:44:52,USER 87,,
4502569505-150,MA - MM-DOCUMENT PARKED,20170823 12:38:20,USER 97,,
4502586560-30,MS - MM-AP STARTING INVOICE PROCESSING,20171009 03:36:16,USER 72,,
4502540191-30,MS - MM-AP STARTING INVOICE PROCESSING,20170801 08:26:59,USER 72,,
4502544109-20,G1 - AP-AGENT WAITING FOR G/R,20170622 04:00:12,E-USER,,
4502481524-20,G1 - AP-AGENT WAITING FOR G/R,20170221 04:05:38,USER 209,,
4502498434-10,G4 - AP-AGENT WAITING FOR G/R (AUTO),20170317 07:45:50,USER 209,,
4502489195-90,IE - INFO-FLOW COMPLETED,20170308 07:44:58,USER 79,,
4502621623-20,MS - MM-AP STARTING INVOICE PROCESSING,20171204 03:48:35,USER 117,,
4502614100-40,MP - MM-DOCUMENT POSTED AND COMPLETE,20171127 10:31:03,USER 71,,
4502472337-30,MA - MM-DOCUMENT PARKED,20170202 08:31:00,USER 115,,
4502604915-30,MS - MM-AP STARTING INVOICE PROCESSING,20171101 05:32:02,USER 72,,
4502633296-20,G1 - AP-AGENT WAITING FOR G/R,20180110 04:01:30,E-USER,,
4502531892-90,S6 - MM-PERSON: REVIEWED / CHECKED,20170530 13:27:39,USER 12,,
4502506612-230,IC - IN PROGRESS BY CHECKER(S),20170413 05:15:35,USER 44,,
4502481594-10,G4 - AP-AGENT WAITING FOR G/R (AUTO),20170215 07:51:56,USER 209,,
4502471373-100,AP - APPROVER APPROVED INVOICE,20170214 15:05:35,USER 225,,
4502602561-30,MP - MM-DOCUMENT POSTED AND COMPLETE,20171112 06:40:22,USER 97,,
4502482825-10,IP - WF TRIGGERED FROM IDOC - NO MM-DOC,20171019 07:37:32,USER 209,,
4502462805-70,IC - IN PROGRESS BY CHECKER(S),20171208 15:44:58,USER 447,,
4502460620-10,PB - MM-DOC AUTOPOSTED,20170106 07:53:44,USER 209,,
4502545289-60,MA - MM-DOCUMENT PARKED,20170920 06:53:17,USER 72,,
4502507430-70,MS - MM-AP STARTING INVOICE PROCESSING,20170419 15:00:54,USER 65,,
4502572474-20,MS - MM-AP STARTING INVOICE PROCESSING,20170828 08:06:41,USER 118,,
4502579405-30,MS - MM-AP STARTING INVOICE PROCESSING,20170926 08:42:05,USER 72,,
4502605351-20,MS - MM-AP STARTING INVOICE PROCESSING,20171213 08:44:00,USER 93,,
4502591111-10,G4 - AP-AGENT WAITING FOR G/R (AUTO),20170927 08:06:12,USER 209,,
4502618808-20,G1 - AP-AGENT WAITING FOR G/R,20171129 04:05:12,USER 209,,
4502620193-40,MA - MM-DOCUMENT PARKED,20171207 12:53:34,USER 65,,
4502494466-10,IP - WF TRIGGERED FROM IDOC - NO MM-DOC,20170330 16:56:15,USER 209,,
4502469078-30,MS - MM-AP STARTING INVOICE PROCESSING,20170130 05:03:15,USER 115,,
4502600208-20,G1 - AP-AGENT WAITING FOR G/R,20171112 04:00:54,USER 209,,
4502617062-80,GO - CHECKER CANCELLED: OTHERS,20180321 13:40:06,USER 225,,
4502554055-10,G4 - AP-AGENT WAITING FOR G/R (AUTO),20170725 06:05:05,USER 209,,
4502621638-40,MP - MM-DOCUMENT POSTED AND COMPLETE,20171213 15:20:01,USER 65,,
4502545099-60,G1 - AP-AGENT WAITING FOR G/R,20170623 16:43:40,USER 118,,
4502481114-30,DP - FI-DOC. PARKED AND SENT TO VERIF.,20180102 09:02:08,USER 127,,
4502578068-30,MS - MM-AP STARTING INVOICE PROCESSING,20180526 05:05:23,USER 89,,
4502625796-110,S7 - MM-PERSON: OTHER CHECKER NEEDED,20171214 15:05:31,USER 44,,
4502462805-70,IC - IN PROGRESS BY CHECKER(S),20171006 13:14:39,USER 447,,
4502574600-20,G1 - AP-AGENT WAITING FOR G/R,20170830 04:01:32,E-USER,,
4502613891-10,IP - WF TRIGGERED FROM IDOC - NO MM-DOC,20180802 07:36:14,USER 209,,
4502540058-10,G4 - AP-AGENT WAITING FOR G/R (AUTO),20170606 06:30:08,USER 209,,
4502481524-70,MS - MM-AP STARTING INVOICE PROCESSING,20170224 14:27:31,USER 89,,
4502544035-80,MP - MM-DOCUMENT POSTED AND COMPLETE,20170621 08:09:39,USER 107,,
4502481524-20,G1 - AP-AGENT WAITING FOR G/R,20170224 04:09:44,USER 209,,
4502633416-20,G1 - AP-AGENT WAITING FOR G/R,20171226 04:00:32,E-USER,,
4502493899-20,G1 - AP-AGENT WAITING FOR G/R,20170324 05:34:20,USER 209,,
4502552657-50,MS - MM-AP STARTING INVOICE PROCESSING,20170703 09:09:34,USER 117,,
4502586283-10,G4 - AP-AGENT WAITING FOR G/R (AUTO),20170922 06:06:48,USER 209,,
4502462086-100,MS - MM-AP STARTING INVOICE PROCESSING,20170203 12:37:21,USER 79,,
4502529591-10,G4 - AP-AGENT WAITING FOR G/R (AUTO),20170516 04:59:05,USER 209,,
4502531892-30,MS - MM-AP STARTING INVOICE PROCESSING,20170718 14:02:48,USER 71,,
4502605351-250,MR - AP-AGENT(S) AFTER PURCHASING,20171107 12:15:30,USER 118,,
4502585701-10,MA - MM-DOCUMENT PARKED,20171023 04:42:37,USER 209,,
4502525467-10,MA - MM-DOCUMENT PARKED,20170516 16:33:29,USER 209,,
4502529862-30,MS - MM-AP STARTING INVOICE PROCESSING,20170603 12:08:26,USER 65,,
4502476570-120,MS - MM-AP STARTING INVOICE PROCESSING,20170408 14:43:16,USER 115,,
4502597512-90,IC - IN PROGRESS BY CHECKER(S),20171223 08:18:08,USER 48,,
4502462410-30,MS - MM-AP STARTING INVOICE PROCESSING,20170127 06:03:17,USER 114,,
4502566490-100,MS - MM-AP STARTING INVOICE PROCESSING,20170821 08:40:50,USER 79,,
4502599676-10,MA - MM-DOCUMENT PARKED,20171020 07:20:43,USER 209,,
4502469078-30,MP - MM-DOCUMENT POSTED AND COMPLETE,20170202 14:47:37,USER 71,,
4502488153-50,P6 - G/R MISSING - SENT TO PURCHASING,20170403 02:49:58,USER 70,,
4502539822-50,MS - MM-AP STARTING INVOICE PROCESSING,20170612 15:28:28,USER 65,,
4502558714-10,PB - MM-DOC AUTOPOSTED,20170713 07:30:15,USER 209,,
4502564502-110,G1 - AP-AGENT WAITING FOR G/R,20170804 07:32:17,USER 72,,
4502634907-80,MS - MM-AP STARTING INVOICE PROCESSING,20180806 13:41:05,USER 288,,
4502531516-10,G4 - AP-AGENT WAITING FOR G/R (AUTO),20170613 06:01:37,USER 209,,
4502634190-10,MA - MM-DOCUMENT PARKED,20180113 04:42:10,USER 209,,
4502601179-20,G1 - AP-AGENT WAITING FOR G/R,20171020 04:21:20,USER 209,,
4502472202-20,G1 - AP-AGENT WAITING FOR G/R,20170207 04:02:24,E-USER,,
4502564502-110,IF - INFO-FLOW TRIGGERED,20170808 05:27:10,USER 72,,
4502472334-130,AS - APPROVERS SELECTED,20180219 11:03:39,USER 133,,
4502598746-20,G1 - AP-AGENT WAITING FOR G/R,20171019 04:00:49,E-USER,,
4502616412-40,MA - MM-DOCUMENT PARKED,20171122 08:31:46,USER 84,,
4502512397-10,MA - MM-DOCUMENT PARKED,20170502 06:51:33,USER 209,,
4502625986-120,MS - MM-AP STARTING INVOICE PROCESSING,20171213 16:22:24,USER 117,,
4502497970-20,G1 - AP-AGENT WAITING FOR G/R,20170317 04:11:21,USER 209,,
4502610555-30,MS - MM-AP STARTING INVOICE PROCESSING,20171112 09:16:55,USER 84,,
4502467008-40,MA - MM-DOCUMENT PARKED,20170302 06:47:12,USER 120,,
4502505332-20,G1 - AP-AGENT WAITING FOR G/R,20170401 04:06:53,USER 209,,
4502566509-10,G4 - AP-AGENT WAITING FOR G/R (AUTO),20170803 06:21:21,USER 209,,
4502514786-10,G4 - AP-AGENT WAITING FOR G/R (AUTO),20170419 07:51:48,USER 209,,
4502482825-10,G1 - AP-AGENT WAITING FOR G/R,20171227 16:20:35,USER 209,,
4502486199-10,G4 - AP-AGENT WAITING FOR G/R (AUTO),20170223 08:52:54,USER 209,,
4502631500-10,MA - MM-DOCUMENT PARKED,20171221 07:21:08,USER 209,,
4502617062-80,MP - MM-DOCUMENT POSTED AND COMPLETE,20171201 11:22:46,USER 65,,
4502526369-150,IC - IN PROGRESS BY CHECKER(S),20170523 06:09:46,USER 404,,
4502481453-80,IE - INFO-FLOW COMPLETED,20170216 16:12:23,USER 102,,
4502598746-30,MS - MM-AP STARTING INVOICE PROCESSING,20171020 09:49:06,USER 72,,
4502553781-10,G4 - AP-AGENT WAITING FOR G/R (AUTO),20170727 05:59:18,USER 209,,
4502578068-30,MA - MM-DOCUMENT PARKED,20171213 13:29:25,USER 107,,
4502523579-20,G1 - AP-AGENT WAITING FOR G/R,20170531 04:01:58,E-USER,,
4502591289-40,MP - MM-DOCUMENT POSTED AND COMPLETE,20171003 10:51:23,USER 71,,
4502462392-10,G4 - AP-AGENT WAITING FOR G/R (AUTO),20170307 07:30:30,USER 209,,
4502502751-10,MA - MM-DOCUMENT PARKED,20170323 16:52:54,USER 209,,
4502488660-10,G4 - AP-AGENT WAITING FOR G/R (AUTO),20170228 03:04:41,USER 209,,
4502498434-10,G4 - AP-AGENT WAITING FOR G/R (AUTO),20170323 07:31:28,USER 209,,
4502578068-30,MS - MM-AP STARTING INVOICE PROCESSING,20180129 12:23:13,USER 91,,
4502553781-10,G4 - AP-AGENT WAITING FOR G/R (AUTO),20170703 05:32:09,USER 209,,
4502633363-70,S6 - MM-PERSON: REVIEWED / CHECKED,20171229 10:14:24,USER 12,,
4502484047-30,MS - MM-AP STARTING INVOICE PROCESSING,20170503 13:50:10,USER 84,,
4502635862-40,MS - MM-AP STARTING INVOICE PROCESSING,20180104 04:04:11,USER 118,,
4502534191-30,MS - MM-AP STARTING INVOICE PROCESSING,20170602 07:09:34,USER 108,,
4502537183-50,MS - MM-AP STARTING INVOICE PROCESSING,20170612 17:24:56,USER 118,,
4502489180-20,G1 - AP-AGENT WAITING FOR G/R,20170306 04:02:26,E-USER,,
4502481114-30,MA - MM-DOCUMENT PARKED,20180103 12:09:53,USER 122,,
4502560254-10,G4 - AP-AGENT WAITING FOR G/R (AUTO),20170718 06:40:36,USER 209,,
4502462086-10,PK - FI-DOCUMENT PARKED FOR VERIFICATION,20170113 07:18:38,USER 209,,
4502462805-70,IC - IN PROGRESS BY CHECKER(S),20170512 15:48:22,USER 447,,
4502516638-20,G1 - AP-AGENT WAITING FOR G/R,20170517 04:01:14,E-USER,,
4502570655-30,MS - MM-AP STARTING INVOICE PROCESSING,20171003 06:45:01,USER 114,,
4502636069-20,MS - MM-AP STARTING INVOICE PROCESSING,20180104 04:04:44,USER 118,,
4502634907-50,MA - MM-DOCUMENT PARKED,20181203 09:07:20,USER 288,,
4502482017-30,MS - MM-AP STARTING INVOICE PROCESSING,20170224 10:23:18,USER 96,,
4502574748-80,S6 - MM-PERSON: REVIEWED / CHECKED,20180228 11:01:30,USER 514,,
4502598016-100,MS - MM-AP STARTING INVOICE PROCESSING,20171020 09:58:29,USER 72,,
4502586283-10,G4 - AP-AGENT WAITING FOR G/R (AUTO),20171027 04:42:03,USER 209,,
4502629924-80,AS - APPROVERS SELECTED,20171221 15:16:29,USER 12,,
4502570655-20,G1 - AP-AGENT WAITING FOR G/R,20170924 04:02:19,E-USER,,
4502507430-70,IC - IN PROGRESS BY CHECKER(S),20170404 03:25:09,USER 12,,
4502633318-40,MA - MM-DOCUMENT PARKED,20180821 09:43:24,USER 515,,
4502557888-30,MS - MM-AP STARTING INVOICE PROCESSING,20170719 15:56:14,USER 71,,
4502517800-70,IR - INFO-FLOW RECEIVED,20170430 13:22:14,USER 63,,
4502633318-40,MA - MM-DOCUMENT PARKED,20180418 09:05:43,USER 67,,
4502578733-30,MA - MM-DOCUMENT PARKED,20170907 16:28:41,USER 65,,
4502600037-10,IP - WF TRIGGERED FROM IDOC - NO MM-DOC,20171012 20:35:25,USER 209,,
4502486664-40,CS - CHECKER(S) SELECTED BY AP-AGENT,20170309 07:27:06,USER 117,,
4502492087-20,MS - MM-AP STARTING INVOICE PROCESSING,20170713 15:03:20,USER 90,,
4502578068-30,MS - MM-AP STARTING INVOICE PROCESSING,20180926 12:28:25,USER 105,,
4502532341-10,G4 - AP-AGENT WAITING FOR G/R (AUTO),20170520 07:57:57,USER 209,,
4502525107-20,MS - MM-AP STARTING INVOICE PROCESSING,20170511 21:38:08,USER 116,,
4502613891-10,PK - FI-DOCUMENT PARKED FOR VERIFICATION,20171106 07:29:42,USER 209,,
4502482825-10,IP - WF TRIGGERED FROM IDOC - NO MM-DOC,20180906 08:05:46,USER 209,,
4502508728-50,MS - MM-AP STARTING INVOICE PROCESSING,20170428 12:25:27,USER 117,,
4502634907-50,MP - MM-DOCUMENT POSTED AND COMPLETE,20181012 08:07:43,USER 288,,
4502544374-70,IR - INFO-FLOW RECEIVED,20170616 09:07:13,USER 63,,
4502582741-10,G4 - AP-AGENT WAITING FOR G/R (AUTO),20170911 06:15:42,USER 209,,
4502549007-10,PB - MM-DOC AUTOPOSTED,20170719 10:42:28,USER 209,,
4502495041-20,G1 - AP-AGENT WAITING FOR G/R,20170327 04:00:25,E-USER,,
4502596111-20,G1 - AP-AGENT WAITING FOR G/R,20171011 04:00:58,E-USER,,
4502462086-10,G4 - AP-AGENT WAITING FOR G/R (AUTO),20170112 07:47:50,USER 209,,
4502587985-10,IP - WF TRIGGERED FROM IDOC - NO MM-DOC,20170925 15:56:32,USER 209,,
4502502235-10,PB - MM-DOC AUTOPOSTED,20170330 06:51:50,USER 209,,
4502497334-10,G4 - AP-AGENT WAITING FOR G/R (AUTO),20170314 08:23:22,USER 209,,
4502585672-10,G1 - AP-AGENT WAITING FOR G/R,20171221 07:21:37,USER 209,,
4502602613-70,MS - MM-AP STARTING INVOICE PROCESSING,20171027 08:03:44,USER 72,,
4502622088-20,MS - MM-AP STARTING INVOICE PROCESSING,20180103 14:12:23,USER 253,,
4502634907-50,MA - MM-DOCUMENT PARKED,20180604 11:00:13,USER 288,,
4502502286-10,MA - MM-DOCUMENT PARKED,20170407 16:54:22,USER 209,,
4502467008-40,MA - MM-DOCUMENT PARKED,20170330 05:09:29,USER 108,,
4502462981-20,G1 - AP-AGENT WAITING FOR G/R,20170117 04:01:35,E-USER,,
4502534093-180,AC - APPROVAL COMPLETED,20170608 08:07:42,USER 225,,
4502539663-20,G1 - AP-AGENT WAITING FOR G/R,20170618 04:00:54,E-USER,,
4502462144-10,G4 - AP-AGENT WAITING FOR G/R (AUTO),20170124 06:21:35,USER 209,,
4502534191-30,MP - MM-DOCUMENT POSTED AND COMPLETE,20170605 05:09:55,USER 72,,
4502520909-10,IP - WF TRIGGERED FROM IDOC - NO MM-DOC,20170428 09:51:25,USER 209,,
4502559439-40,MP - MM-DOCUMENT POSTED AND COMPLETE,20170724 14:11:06,USER 65,,
4502482017-30,MS - MM-AP STARTING INVOICE PROCESSING,20170221 05:02:03,USER 95,,
4502481114-30,MA - MM-DOCUMENT PARKED,20180103 13:35:02,USER 73,,
4502606702-10,MA - MM-DOCUMENT PARKED,20171101 08:35:11,USER 209,,
4502617185-10,IP - WF TRIGGERED FROM IDOC - NO MM-DOC,20171130 07:50:24,USER 209,,
4502586283-10,G4 - AP-AGENT WAITING FOR G/R (AUTO),20170928 07:38:04,USER 209,,
4502547323-260,DS - DEADLINE REMINDER SENT,20171206 11:47:50,USER 498,,
4502634907-80,DS - DEADLINE REMINDER SENT,20180226 07:32:19,USER 498,,
4502598251-40,IF - INFO-FLOW TRIGGERED,20171019 15:06:33,USER 107,,
4502554055-30,MS - MM-AP STARTING INVOICE PROCESSING,20170801 08:00:07,USER 72,,
4502523189-10,IP - WF TRIGGERED FROM IDOC - NO MM-DOC,20180423 16:36:52,USER 209,,
4502502791-10,MA - MM-DOCUMENT PARKED,20170328 07:53:24,USER 209,,
4502509298-200,IC - IN PROGRESS BY CHECKER(S),20170504 14:09:22,USER 349,,
4502582352-60,MS - MM-AP STARTING INVOICE PROCESSING,20171219 06:50:51,USER 72,,
4502574748-80,P3 - PO ISSUE SENT TO PURCHASING,20170923 05:00:31,USER 84,,
